AuthorID,Author,Date,Content,Attachments,Reactions,LLM1_Label,LLM1_Score,LLM2_Label,LLM2_Score,LLM3_Label,LLM3_Score
7.47908E+17,posi5556,2024-02-25T06:30:06.7350000+08:00,"Yes,  that's true. HugeWin Casino accounts also have a special mark which indicates their unique and vast bonus service with game experience",,,positive,0.902462304,positive,0.850204885,positive,0.760653317
1.13533E+18,cathyloom,2024-02-25T06:47:02.7560000+08:00,You mean Decentral Games?,,,neutral,0.906180978,negative,0.439804435,neutral,0.83465904
7.0273E+17,metaryuk,2024-02-25T09:07:52.7770000+08:00,Do you know that having a NAME allows you to have a Decentraland WORLDS? Check out this thread! https://twitter.com/DecentralandDAO/status/1761472845320724536,,💯 (2),neutral,0.546701491,positive,0.501122653,neutral,0.758806765
9.54491E+17,favouraloy98,2024-02-25T12:57:29.6690000+08:00,Good morning all,,,positive,0.943623185,positive,0.878913224,positive,0.641586959
3.88053E+17,hueppow,2024-02-25T15:55:39.2250000+08:00,It's about Golden checkmark that cost 1000$ per month with benefits and bigger influence. I created proposal to the Foundation about it,,🫡 (1),neutral,0.542023897,positive,0.617148757,neutral,0.584954977
5.39828E+17,_.valkyr._,2024-02-25T20:08:26.6790000+08:00,"GM, @🍉Sugar! Welcome to Decentraland's Discord server. :dcl:",,,positive,0.960585296,positive,0.648918271,positive,0.604209781
7.39452E+17,charatan166,2024-02-25T21:13:24.8010000+08:00,:parrot:,,,neutral,0.824180961,negative,0.686452866,neutral,0.51845032
8.58675E+17,max88ziger,2024-02-26T02:26:06.8480000+08:00,There any metadata ? How much useres monthly online ?,,,neutral,0.948723555,negative,0.355726302,neutral,0.81907177
8.58675E+17,max88ziger,2024-02-26T02:26:48.6580000+08:00,Seems like we are in a massive downtrend,,,negative,0.774845958,negative,0.671475828,negative,0.850825191
4.08121E+17,nft_world,2024-02-26T02:54:16.2160000+08:00,Feel free to check https://dcl-metrics.com and https://dclnodes.io,,👍 (2),neutral,0.799269259,positive,0.686967731,neutral,0.816655457
7.81111E+17,eldanak_dcl,2024-02-26T17:51:57.8200000+08:00,"Good morning @THICKy #SubQuery  & @Not-indrO. Please refrain from posting topics unrelated to Decentraland, I would suggest having a look here #rules just so you are aware of the server's rules. That said any unrelated topics that still align with the rules can be posted on the #☣-random ⁠channel. I'll delete your post now. Have both a nice day 🙂",,,neutral,0.672542691,positive,0.616937041,negative,0.45418632
7.0273E+17,metaryuk,2024-02-26T22:33:19.3530000+08:00,"@Kaze_no_Kai , im using the client currently and visiting my scene in Genesis. In my Genesis build, there is a URL button where it links to WORLDS. When i click on it, instead of opening or ""teleporting"" it to my scene in WORLDS within the client, it opens up an external web browser instead. Is it possible to constrain it to opening it within the client itself?",,🕵️ (1),neutral,0.916218817,neutral,0.3572101,neutral,0.683930755
1.08017E+18,patricialove258,2024-02-26T23:01:35.2810000+08:00,"@MetaRyuk.eth might be due to the volume but can you please do a hard refresh on your browser CTRL+SHIFT+R (or CMD+SHIFT+R for MAC) or try clearing cache, cookies (just make sure you have a backup for important info especially your seedphrase/privatekey/password) or try another browser preferably Firefox? send me a direct message",,,neutral,0.861895382,positive,0.394617558,neutral,0.686691105
7.0273E+17,metaryuk,2024-02-26T23:03:23.6550000+08:00,"Do you know what i was referring to when i mention ""client"" here?",,,neutral,0.899493873,negative,0.379115939,neutral,0.739490449
5.51105E+17,zisxo,2024-02-26T23:11:04.4370000+08:00,If i leave steam open I can use my controller to move around and stuff lol,,,neutral,0.515928626,positive,0.421103686,positive,0.541375458
6.7308E+17,ryanpotato,2024-02-26T23:17:31.7020000+08:00,"gm, @RoniD",,,neutral,0.825794995,positive,0.523129463,neutral,0.708603978
1.08017E+18,patricialove258,2024-02-26T23:26:24.2020000+08:00,"@MetaRyuk.eth I had similar issue I kept having problems with the launcher even after restarting my computer (where the launcher wouldn't even open when I tried to open the app), so I uninstalled Genshin Impact and tried to reinstall it. However, whenever I try to reinstall, I get a message saying ""The client is currently running. Continuing the installation process will close the client!"" And after pressing ""Confirm,"" this message will disappear then reappear after a few moments with no installation progress.",,,negative,0.734589279,negative,0.701599836,negative,0.765343666
7.0273E+17,metaryuk,2024-02-26T23:27:11.6000000+08:00,your issue is not the same as mine.,,,negative,0.529823542,neutral,0.534479916,negative,0.550645709
1.08017E+18,patricialove258,2024-02-26T23:27:25.3530000+08:00,Check your task manager and find processes related to Genshin and end it. Then try to rerun.,,,neutral,0.858495772,positive,0.419548124,neutral,0.631580949
7.0273E+17,metaryuk,2024-02-26T23:27:34.8630000+08:00,unrelated,,,neutral,0.703731954,positive,0.383084834,negative,0.48560366
6.7308E+17,ryanpotato,2024-02-26T23:57:38.1250000+08:00,"gm, @Gringo @jykyk :BNV_Logo_128x128_V3: :fah_2024:",,,neutral,0.903338373,positive,0.580660105,neutral,0.888291776
8.97485E+17,humanbot3465,2024-02-27T00:17:35.4310000+08:00,Hello lads - will we hit ATH this bull run ? How long do you all plan to hold ? What’s your exit strategy?,,,neutral,0.836875319,negative,0.569592834,neutral,0.648973584
1.17964E+18,sirlion0380,2024-02-27T01:30:19.4110000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
5.39828E+17,_.valkyr._,2024-02-27T02:07:46.7500000+08:00,"Hello, @unclescrooge & @shajaj.👋  Welcome to Decentraland's community server.:dcl:",,,positive,0.784892917,positive,0.65559411,positive,0.566802144
5.39828E+17,_.valkyr._,2024-02-27T02:39:20.7550000+08:00,"Howdy, @MetaRyuk.eth. My apologies for the delayed response.🙏 I've already informed Kaze about it. We will be sure to keep you posted on this ASAP. Thanks!",,,neutral,0.532272041,positive,0.814621031,positive,0.442299038
9.54491E+17,favouraloy98,2024-02-27T05:39:28.9830000+08:00,Hello guys,,,positive,0.69193697,positive,0.641788185,positive,0.508597553
1.17472E+18,malcom_vr,2024-02-27T06:42:11.8160000+08:00,Hey,,,neutral,0.488614678,positive,0.697959661,neutral,0.47642374
7.0273E+17,metaryuk,2024-02-27T06:51:54.9660000+08:00,Thank u!,,😊 (1),positive,0.947749555,positive,0.955201387,positive,0.859106481
6.7308E+17,ryanpotato,2024-02-27T14:29:10.6130000+08:00,"gm, @Geffenz @LordBenalez @bluemoon",,,neutral,0.888153672,positive,0.646039546,neutral,0.736183286
1.20946E+18,wow_angel_1,2024-02-27T17:59:48.3290000+08:00,Please dm me if you need a developer.,,,neutral,0.714442015,positive,0.412835717,neutral,0.847439766
6.92434E+17,magdaklauza,2024-02-27T21:20:33.5370000+08:00,Hi,,,neutral,0.464065582,positive,0.598570883,neutral,0.464265019
1.04308E+18,kaze_no_kai,2024-02-27T23:21:16.2580000+08:00,"hey @MetaRyuk.eth try with this:
import { changeRealm } from '~system/RestrictedActions'
changeRealm({ realm: 'yourname.dcl.eth' })",,,neutral,0.835200429,positive,0.496536106,neutral,0.796518207
7.0273E+17,metaryuk,2024-02-27T23:44:09.0410000+08:00,"where do i do this? if its in SDK code, i dont think it solves the problem because the WORLDS does not belong to me.. basically there is a scene in Genesis and inside the scene there's a URL button that i can click on to go to another scene in WORLDS. So when i click on the button, instead of going to the WORLDS scene within the client, it opens an external browser instead.",,,negative,0.696404994,negative,0.555116475,negative,0.468925327
1.04308E+18,kaze_no_kai,2024-02-27T23:47:30.6580000+08:00,Can you share the scene in Genesis? If the scene is yours and the above can be included in the scene's code,,,neutral,0.854986966,positive,0.40903303,neutral,0.736114979
7.0273E+17,metaryuk,2024-02-27T23:50:44.1070000+08:00,check DM,,👍 (1),neutral,0.722856879,positive,0.471685201,neutral,0.561344624
7.96578E+17,jbtg79,2024-02-28T04:59:33.2900000+08:00,🦇,,,neutral,0.617475748,positive,0.416104198,neutral,0.406728119
7.96578E+17,jbtg79,2024-02-28T05:00:01.9800000+08:00,Be ready  to 4$,,,neutral,0.55149579,positive,0.6537956,neutral,0.715891659
8.39745E+17,ejtime,2024-02-28T08:06:15.9610000+08:00,gm,,,neutral,0.658952713,positive,0.436276972,neutral,0.449879706
1.20946E+18,wow_angel_1,2024-02-28T20:03:36.0760000+08:00,Please dm me if you need a developer.,,,neutral,0.714442015,positive,0.412835717,neutral,0.847439766
7.87725E+17,levento8521,2024-02-28T20:32:52.0770000+08:00,Hi,,,neutral,0.464065582,positive,0.598570883,neutral,0.464265019
1.10388E+18,zigg.,2024-02-28T20:34:00.3310000+08:00,Hello @-/_\-! Welcome to Decentraland's Discord server. 🫡,,,positive,0.760948181,positive,0.683954537,positive,0.581376493
7.87725E+17,levento8521,2024-02-28T20:55:38.9250000+08:00,Thx🙂,,,positive,0.813020587,positive,0.416104198,positive,0.597573102
1.0526E+18,Tickets#5253,2024-02-29T00:59:13.0990000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
9.07026E+17,lordlike.eth,2024-02-29T01:06:29.6800000+08:00,"Hey DCL! Event is live now! 

https://discord.com/channels/417796904760639509/538106198419832844/1212044032667287582",,,positive,0.735630751,positive,0.703179657,neutral,0.739315152
3.88053E+17,hueppow,2024-02-29T01:37:49.0480000+08:00,"There was a music playing in Genesis Plaza lobby. It's not playing, at least already for a month.

Have anyone any information about it?",,,negative,0.741412759,neutral,0.451837689,negative,0.58779341
6.85872E+17,mr.nocosign,2024-02-29T01:38:46.1180000+08:00,Hello,,👋 (1),positive,0.528298736,positive,0.621158719,neutral,0.446422011
1.04308E+18,kaze_no_kai,2024-02-29T01:49:28.4860000+08:00,"hey, just checked and i can hear the music, can you check in settings if the volume has not been muted?",,,neutral,0.894196272,negative,0.429506153,neutral,0.68347913
1.10388E+18,zigg.,2024-02-29T02:28:29.1330000+08:00,"Hello there, @Nocosign! Welcome to Decentraland's Discord server! 🤗",,,positive,0.963493168,negative,0.566570342,positive,0.765432298
6.85872E+17,mr.nocosign,2024-02-29T02:31:11.2690000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
3.88053E+17,hueppow,2024-02-29T12:15:10.1710000+08:00,All sounds are on maximum but still no music in the genesis plaza lobby. Im on browser,,,negative,0.743097782,neutral,0.621664822,negative,0.561761498
1.09365E+18,j0hnj0hn1,2024-02-29T13:00:18.5240000+08:00,"Hi all, long term MANA hodler here.  Are there any migrations, token swaps, forks etc that I need to be aware of?  Some projects change blockchains and set cut off dates to migrate.",,,neutral,0.92308712,negative,0.499420375,neutral,0.826023579
1.13388E+18,zule9639,2024-02-29T15:07:33.0820000+08:00,"Good afternoon everyone, glad to join your wonderful community!",,😊 (2),positive,0.988991857,positive,0.922506809,positive,0.938803136
6.74196E+17,dg.spira,2024-02-29T16:40:03.0600000+08:00,Gm @EB one last question to Ethermon please: is there any link or social for this Mons Studio BVI you can share with us please?,,,neutral,0.864455521,positive,0.41209951,neutral,0.768397152
7.0273E+17,metaryuk,2024-02-29T18:53:32.3340000+08:00,@Kaze_no_Kai skem,,🙏 (1),neutral,0.828146577,positive,0.466924936,neutral,0.505145788
1.12982E+18,0xharis,2024-02-29T19:28:09.9860000+08:00,good morning everyone. wishing y'all an awesome day. 🌄,,🌞 (2),positive,0.988745749,positive,0.953925073,positive,0.839650095
1.0526E+18,Tickets#5253,2024-02-29T20:08:28.5580000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
5.39828E+17,_.valkyr._,2024-02-29T20:25:06.6340000+08:00,"Welcome to Decentraland's community server, @zule9639 & @haris .🤗",,,positive,0.913313687,positive,0.595617592,positive,0.545135796
5.39828E+17,_.valkyr._,2024-02-29T20:59:04.6570000+08:00,"Not that I know of. Nonetheless, we will be sure to inform the community of any news or updates regarding that.🫡",,,neutral,0.861395955,neutral,0.508906722,neutral,0.562513411
1.0526E+18,Tickets#5253,2024-03-01T19:58:16.5820000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
4.42195E+17,alanigator,2024-03-01T20:20:54.2050000+08:00,Great,,,positive,0.756558478,positive,0.681143522,positive,0.71102035
1.05989E+18,_cicadaa_,2024-03-01T21:05:02.3470000+08:00,"Hey, @Alan. We're glad that you made it to Decentraland's community server. 😊",,,positive,0.983906388,positive,0.503248751,positive,0.872722268
8.85667E+17,.andrefg,2024-03-01T21:40:35.4020000+08:00,Guys i just got an email to check my eligibility to claim mana about Decentraland art week 24? Is it a scam or legit?,,,negative,0.689216614,negative,0.622893691,neutral,0.763759494
1.05989E+18,_cicadaa_,2024-03-01T21:44:18.0000000+08:00,"Hello, @-666. The Decentraland Foundation is currently not offering any MANA airdrops: https://discord.com/channels/417796904760639509/420147899096104961/1168901688875290784. That said, the email you received is highly likely a scam. Can you please share a screenshot of the email and the email address of the sender on the #report-scam channel? Thank you.",,🙏 (1),negative,0.694915831,positive,0.441018999,negative,0.768864453
8.85667E+17,.andrefg,2024-03-01T21:46:23.4280000+08:00,Thanks,,❤️ (1),positive,0.715068221,positive,0.949521363,positive,0.457881808
7.81758E+17,zahar2873,2024-03-02T01:38:07.9020000+08:00,"Hello, I received an email with mint tokens, is this a scam?",,,negative,0.758931577,negative,0.636297643,negative,0.672385812
4.08121E+17,nft_world,2024-03-02T01:40:38.9770000+08:00,Yes. Please report in #report-scam,,,neutral,0.557922125,positive,0.433238029,negative,0.543091655
4.08121E+17,nft_world,2024-03-02T06:37:13.0030000+08:00,Hey @wow-angel-1 this isn’t the right channel for advertising your services but you could try #☣-random instead,,,negative,0.878882408,negative,0.353072345,neutral,0.620635629
1.16905E+18,lmelalisl,2024-03-02T08:03:44.0780000+08:00,Hi I'm new there's any way to earn mana token on decentraland metavers,,,neutral,0.842049837,positive,0.4159666,neutral,0.803439915
1.13568E+18,crocker7089,2024-03-02T10:01:02.2020000+08:00,Yeah,,,positive,0.481713444,positive,0.818035007,neutral,0.458472043
1.16905E+18,lmelalisl,2024-03-02T16:17:33.2500000+08:00,"Can you explain the ways? 
I'm interested",,,neutral,0.615489185,positive,0.644135177,neutral,0.702941775
9.74353E+17,arttol,2024-03-02T18:35:05.1360000+08:00,Hello,,,positive,0.528298736,positive,0.621158719,neutral,0.446422011
4.49355E+17,market_mogul,2024-03-02T19:49:32.5460000+08:00,"Btw, Mana will reach 4$ in 3 months, remember this!",,,positive,0.820584595,positive,0.730754197,positive,0.668130696
4.49355E+17,market_mogul,2024-03-02T19:50:57.5130000+08:00,"I am a trader btw, it broke the weekly chart Line passing through 2021, 2022, 2023 and 2024, now expect a rally, my long position will last 3 months",,,positive,0.821447849,positive,0.390582621,neutral,0.532684803
4.49355E+17,market_mogul,2024-03-02T19:52:48.7050000+08:00,"And why I say 4$?, because there is a good line passing from 2020, 2021 and 2022 that indicates it till 4$, and after 4$, it will break ATH and reach new ATH",,,positive,0.717139602,positive,0.706522226,neutral,0.547603667
4.49355E+17,market_mogul,2024-03-02T19:53:14.0570000+08:00,Thank me later😄,,,positive,0.661456347,positive,0.931656301,positive,0.787701547
1.10388E+18,zigg.,2024-03-02T20:34:11.7370000+08:00,"Hello there, @Melalis! Welcome to the Decentraland Discord server. 🫡 Here, you have the opportunity to accumulate MANA by gathering wearables or emotes and trading them in the Marketplace. Acquiring wearables or emotes involves participating in scenes and gathering the necessary resources to obtain them. Additionally, you can obtain wearables and emotes through events. For details on ongoing and upcoming events, kindly refer to this document: https://decentraland.org/events/.",,,positive,0.766786277,positive,0.700189054,neutral,0.563299298
1.10388E+18,zigg.,2024-03-02T20:34:34.1340000+08:00,"Hello there, @ArtTol! Welcome to the Decentraland Discord server. 🫡",,,positive,0.876368105,positive,0.727762818,positive,0.638835013
9.23953E+17,paulyong_dcl,2024-03-02T20:41:56.5830000+08:00,"Decentraland Art Week '24

Dear Decentraland Community Member,

Get ready to immerse yourself in a world of creativity as we kick off Decentraland Art Week '24! From March 26 to 29, we'll be showcasing the incredible artistic talent that flourishes within our virtual realm.

As we countdown to this exciting event, we invite you to join us in exploring the diverse array of artistic expressions that make Decentraland a vibrant and dynamic community.

In conjunction with this special occasion, we're glad to announce a token distribution exclusively for our early Decentraland users as a token of appreciation for their ongoing support and contribution to our platform's growth.

Each eligible user will receive Mana tokens directly to their wallets as we celebrate this milestone together.

Test Your Eligibility: To check if you're eligible to receive Mana tokens as part of this distribution, simply connect your Decentraland-related wallet


Claim My $Mana
Best regards,


A player in the Chinese community received this today! Is this a scam?",,,positive,0.952127934,positive,0.805832624,positive,0.458848
1.10388E+18,zigg.,2024-03-02T20:50:50.9950000+08:00,"Hey @paulyong_dcl! Just a heads up, there's an upcoming event called Decentraland Art Week 2024 | #DCLAW24 in Decentraland. However, there won't be any ""token distribution"" going on. You can grab some cool emotes and wearables during the event, but no tokens will be distributed. Looks like this email might be a scam, so steer clear of sharing personal info or clicking on any sketchy links to keep your account safe.",,,neutral,0.724383891,neutral,0.409494221,negative,0.642428994
9.23953E+17,paulyong_dcl,2024-03-02T20:51:22.9610000+08:00,thank you very much!,,,positive,0.968626857,positive,0.965896666,positive,0.898522973
1.10388E+18,zigg.,2024-03-02T20:55:09.7280000+08:00,"Also, could you share a screenshot of the email along with the sender's email address? This will help us report it and review it with our team. Thank you @paulyong_dcl!",,,neutral,0.724948764,positive,0.872608781,neutral,0.704431236
1.10388E+18,zigg.,2024-03-02T21:07:31.4740000+08:00,Let me create a ticket for that.,,,neutral,0.844734848,positive,0.605656147,neutral,0.689838052
1.0526E+18,Tickets#5253,2024-03-02T21:07:35.7510000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
8.21102E+17,pluto8399,2024-03-03T03:43:33.2680000+08:00,news@vulcanizadora25deabril.com,,,neutral,0.808476925,positive,0.495800257,neutral,0.85468173
8.21102E+17,pluto8399,2024-03-03T03:44:11.7290000+08:00,"Decentraland Art Week '24
Dear Decentraland Community Member,

Get ready to immerse yourself in a world of creativity as we kick off Decentraland Art Week '24! From March 26 to 29, we'll be showcasing the incredible artistic talent that flourishes within our virtual realm.

As we countdown to this exciting event, we invite you to join us in exploring the diverse array of artistic expressions that make Decentraland a vibrant and dynamic community.

In conjunction with this special occasion, we're glad to announce a token distribution exclusively for our early Decentraland users as a token of appreciation for their ongoing support and contribution to our platform's growth.

Each eligible user will receive Mana tokens directly to their wallets as we celebrate this milestone together.

Test Your Eligibility: To check if you're eligible to receive Mana tokens as part of this distribution, simply connect your Decentraland-related wallet.
 
Claim My $Mana",,,positive,0.953339517,positive,0.857029557,positive,0.507167101
8.21102E+17,pluto8399,2024-03-03T03:44:45.1390000+08:00,Got the email just now knew it was a scam. If it too good to be true it always is.,,,negative,0.839780927,negative,0.586303592,negative,0.773775041
1.10388E+18,zigg.,2024-03-03T03:46:36.2260000+08:00,"Hello there, @Pluto! Thanks for bringing this to our attention. I've already notified our team about it.",,,positive,0.76405412,positive,0.973253369,positive,0.716278195
1.21357E+18,united_quail_28949,2024-03-03T03:50:04.1850000+08:00,"Hello There, is there anybody with good builder skills, willing to assist me with land building",,,positive,0.553495169,positive,0.902345002,neutral,0.741281986
1.21357E+18,united_quail_28949,2024-03-03T03:50:08.3310000+08:00,thanks,,,positive,0.67963326,positive,0.868506014,positive,0.423538983
7.39452E+17,charatan166,2024-03-03T20:03:51.1730000+08:00,good day family,,,positive,0.952980936,positive,0.966169894,positive,0.742183328
1.0526E+18,Tickets#5253,2024-03-03T20:06:10.7370000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
9.47692E+17,discipline7555,2024-03-03T22:02:11.8170000+08:00,hello everyone! is there anyone out there whoknows about DCL VR?,,,neutral,0.789666176,positive,0.515437663,neutral,0.834116817
5.39828E+17,_.valkyr._,2024-03-03T23:01:04.4200000+08:00,"Hi there, @Discipline!🙏 Decentraland is currently not supported on VR; however, a dedicated team that was funded by the DAO is developing further on this. That said, the best place for discussions regarding DCL VR is in Decentraland's DAO Discord. Here's the invite link to the server: https://discord.com/invite/ZdzKgYE5Q3. Thank you!",,,neutral,0.645491421,positive,0.747387946,neutral,0.599722028
3.71041E+17,keshintenten,2024-03-04T02:58:59.2530000+08:00,Where i can acesses Decentraland docs and contract ? the project have telegram group ?,,,neutral,0.916539848,negative,0.451471418,neutral,0.770356238
5.39828E+17,_.valkyr._,2024-03-04T04:07:22.2890000+08:00,"Hello, @Kenshin Playing PlayBit casino. Kindly visit the links below for the docs, contracts, and official Telegram group.🫡 
https://docs.decentraland.org/
https://contracts.decentraland.org/links.html
https://t.me/DecentralandTG",,,neutral,0.778413832,positive,0.571965456,neutral,0.779776931
6.40218E+17,crashbandicrypto,2024-03-04T07:00:38.3990000+08:00,"what do you guys thing of $mog i see it a lot on crypto twitter.. I might dive in, still a low market cap?",,,neutral,0.804233968,negative,0.538923621,neutral,0.637127161
7.0273E+17,metaryuk,2024-03-04T12:19:40.1450000+08:00,@Kaze_no_Kai skem,,🙏 (1),neutral,0.828146577,positive,0.466924936,neutral,0.505145788
1.12982E+18,0xharis,2024-03-04T19:26:24.3920000+08:00,good morning Decentraland. Hope y'all have a great start of the week. :beanheart:,,😍 (1),positive,0.986625314,positive,0.951574385,positive,0.883447886
1.12982E+18,0xharis,2024-03-04T19:26:45.6320000+08:00,good morning Azuki fam. Hope y'all have a great start of the week. :dclgm:,,,positive,0.988398373,positive,0.913488328,positive,0.868368566
1.16905E+18,lmelalisl,2024-03-05T01:07:43.5410000+08:00,No different way to earn token from decentraland,,,neutral,0.853468239,neutral,0.438472241,neutral,0.585522592
1.21428E+18,nour094963,2024-03-05T02:26:51.7530000+08:00,"Hey there,
I am new to this world. Who can guide me?",,,neutral,0.789990187,positive,0.664237738,neutral,0.532644749
5.39828E+17,_.valkyr._,2024-03-05T04:16:00.3520000+08:00,"You can create your wearables and sell them to the marketplace, but you would need to pay for the publication fee. To learn more about wearable creation, kindly refer to this documentation page: https://docs.decentraland.org/creator/wearables/creating-wearables/.:dcl:",,,neutral,0.857052147,positive,0.435934991,neutral,0.803468406
7.00795E+17,pacha912,2024-03-05T04:17:19.1410000+08:00,is there is any opening for ambassador or Moderators role?,,,neutral,0.943830311,negative,0.377606332,neutral,0.885719061
9.3285E+17,e12ys,2024-03-05T04:19:55.0810000+08:00,hello,,👋 (1),neutral,0.509061694,positive,0.671252906,neutral,0.530605257
5.39828E+17,_.valkyr._,2024-03-05T04:23:26.8410000+08:00,"Welcome to Decentraland's Discord server, @Nour.👋 You can start your Decentraland journey by checking out the official documentation page here: https://docs.decentraland.org/ for general information about the platform. You may also visit the events page (https://decentraland.org/events/) for ongoing and upcoming events, and the places page (https://decentraland.org/places/) to check out the different places in the Decentraland world.",,,positive,0.599003851,positive,0.539951444,neutral,0.664351881
5.39828E+17,_.valkyr._,2024-03-05T04:45:43.1090000+08:00,"There is no opening at the moment for a Moderator role. Regarding the Ambassador program, it is best to discuss this topic on our DAO Discord server here: https://discord.com/invite/ZdzKgYE5Q3 for information and any inquiries about the said program.🫡",,,neutral,0.908112347,positive,0.400406033,neutral,0.877684772
7.00795E+17,pacha912,2024-03-05T04:47:31.8550000+08:00,Ok thanks,,😍 (1),positive,0.646634459,positive,0.78912729,positive,0.623397052
5.39828E+17,_.valkyr._,2024-03-05T04:50:16.7440000+08:00,"Hello, @e12ys! Welcome to Decentraland's Discord server.😊",,,positive,0.964292586,positive,0.693249285,positive,0.751477599
4.56227E+17,Deleted User,2024-03-05T05:03:07.6900000+08:00,"Hey all. My college bait-and-switched me out of a C|EH certification, it's like $6k ast most cause I expected training and a voucher or two. Anyways other than TryHackMe, I'm interested in on-chain proofs like the Proof of Knowledge concept from Ledger... Does anyone know of credentials that I could earn on-chain not for NFT flippings sake but literally just proving what I know when my college wants to crap on my face this way? I ask cause I see the campuses and stuff in Decentraland but don't know their purpose and kinda wonder if I can get my NFTs instead of a diploma given my circumstances of being bait and switched by a college.",,,negative,0.520441711,negative,0.634587049,negative,0.578163743
8.82224E+17,zyzz4940,2024-03-05T07:55:16.6720000+08:00,is this a scam?,,,negative,0.726327658,negative,0.752321839,negative,0.727301717
8.82224E+17,zyzz4940,2024-03-05T07:55:54.8030000+08:00,the email checking for availability for mana drop,,,neutral,0.925090134,positive,0.388236552,neutral,0.784208655
1.20946E+18,wow_angel_1,2024-03-05T09:31:33.5950000+08:00,Who needs a developer?,,,neutral,0.836298227,positive,0.357110649,neutral,0.862109661
1.04308E+18,kaze_no_kai,2024-03-05T13:27:35.4370000+08:00,"hey @Zyzz yes, there is no mana airdrop.",,,negative,0.584625661,neutral,0.424652427,neutral,0.76063329
1.05989E+18,_cicadaa_,2024-03-05T21:10:46.3940000+08:00,"Hello, @erinjerri. Welcome back! Please allow me to remind you about the #rules of our server and keep your posts related to Decentraland. I will also remove this post from the channel to keep things tidy. You can post topics that aren't DCL-related but still align with our rules on the #☣-random channel.",,,neutral,0.518704653,negative,0.354863673,neutral,0.471759945
1.0526E+18,Tickets#5253,2024-03-05T21:11:53.8880000+08:00,A ticket was created here: #deleted-channel,,,neutral,0.920534611,positive,0.481309295,neutral,0.892502248
1.05989E+18,_cicadaa_,2024-03-05T21:16:17.6560000+08:00,"Hello, @! .Derek. Welcome to Decentraland's community server. I see that you also posted this on the #🎥-share-your-work channel. To keep things organized, please know that we don't tolerate duplicate posts. That said, I will delete this post now. Please review the #rules of the server. Thank you!",,,neutral,0.61189729,positive,0.662466884,neutral,0.372696102
5.81709E+17,derek1357,2024-03-05T21:16:37.5050000+08:00,ok,,😊 (1),neutral,0.505782962,positive,0.673849344,neutral,0.426238626
5.81709E+17,derek1357,2024-03-05T21:16:39.9950000+08:00,many thanks,,,positive,0.915520251,positive,0.897283852,positive,0.695335686
1.05989E+18,_cicadaa_,2024-03-05T21:25:45.1740000+08:00,"Hello, @Deleted User. It's nice to hear from you. I am also unaware of the actual purpose of those campuses in Decentraland. However, one thing I could think of is to improve the publicity of their IRL campuses via those metaverse or virtual representations. On that note, I suggest contacting the owners of the campuses for more detailed information about their scenes/projects, and of course, please DYOR.",,,positive,0.635692,positive,0.636141062,positive,0.449837953
3.71041E+17,keshintenten,2024-03-06T02:51:11.2520000+08:00,many thanks for the information,,,positive,0.954314947,positive,0.953069091,positive,0.836251795
3.71041E+17,keshintenten,2024-03-06T02:51:37.5790000+08:00,i would like to report today i received a dm message from a user i'm a little confused,,,negative,0.668248594,positive,0.383487612,negative,0.792091131
1.05989E+18,_cicadaa_,2024-03-06T02:55:13.7590000+08:00,"Hello, @Kenshin Playing PlayBit casino. Please note that the members of the support team will never DM you first. I see that you also reported the user on the appropriate channel, so please rest assured that your report will be taken care of accordingly. Thank you!",,,neutral,0.648442864,positive,0.794001639,neutral,0.747079432
3.71041E+17,keshintenten,2024-03-06T03:04:55.6560000+08:00,i report the picture on the scam report,,,negative,0.627961755,negative,0.442722946,neutral,0.536396563
3.71041E+17,keshintenten,2024-03-06T03:05:07.5560000+08:00,very sadly to see these people sending dm to scam,,,negative,0.902880907,negative,0.980775237,negative,0.947856545
3.0922E+17,dr.aydin,2024-03-06T03:05:18.7150000+08:00,hello,,,neutral,0.509061694,positive,0.671252906,neutral,0.530605257
3.71041E+17,keshintenten,2024-03-06T03:05:25.7860000+08:00,hope to they not robbed anyone,,,neutral,0.538748145,positive,0.604588091,negative,0.81610626
1.05989E+18,_cicadaa_,2024-03-06T03:08:45.2580000+08:00,"Indeed. I understand how you're feeling. However, please be guaranteed that we will do our best to keep this Discord server a safe place for all the users, so don't hesitate to report suspicious users from this community who pretend to be a part of the support team.",,,neutral,0.623827457,neutral,0.372283578,positive,0.350965112
1.05989E+18,_cicadaa_,2024-03-06T03:09:36.1670000+08:00,"Hey, @[COEX] Dr.Aydın. Welcome to Decentraland's community server. 😊",,,positive,0.928287029,positive,0.622232974,positive,0.755469859
